id,question_id,option_text,target_sense_id,is_correct,sort_order,human_review
b68a70a8-59f4-57b5-88a9-f9884b2b6f79,d77acc50-6054-5d85-8e87-4eca7c55f5ca,夫妻；情侣,464a2429-5933-547e-8a0a-b02f137222c7,true,2,false
2b1f5ec3-8607-51bb-9e86-9aa3f4946774,d77acc50-6054-5d85-8e87-4eca7c55f5ca,搭档；伴侣,4d9bca1a-6d25-574d-86a9-c33b0a5ad9ff,false,3,false
2c26abc6-e517-51a2-a847-981f98bf15b6,d77acc50-6054-5d85-8e87-4eca7c55f5ca,人；个人,e1bcf777-956c-5d38-a71e-250e52b99b59,false,4,false
aa206b67-fa70-561a-8604-e2d0b5f95ddb,eb1ea027-2668-5b84-8b3e-36ca6a466ecc,sister,984a8d58-de7e-54cf-96cf-391d0991b6eb,false,1,false
a83132a7-a3a4-5ab2-ab5f-97ebe71a1f24,eb1ea027-2668-5b84-8b3e-36ca6a466ecc,grandmother,b9d1927f-8156-53f9-ab7e-a03dd49a3ec8,false,2,false
814a992a-1daf-51cf-9e7c-24afe6b8e7c3,eb1ea027-2668-5b84-8b3e-36ca6a466ecc,adult,409986c8-ffcc-53b7-aace-b384482ff18c,false,3,false
97159be6-88c0-5e6b-a5c1-6bb59403529f,eb1ea027-2668-5b84-8b3e-36ca6a466ecc,married,2581a8bc-9c9d-594a-8d91-454f0788f557,true,4,false
57c94cbc-67d1-52f0-90be-bd0695d58f0e,9ad6e76c-0d38-5f93-888d-4c0733f9cb03,成年人,409986c8-ffcc-53b7-aace-b384482ff18c,false,1,false
eb015fc6-354d-5146-89fc-11c89c99870d,9ad6e76c-0d38-5f93-888d-4c0733f9cb03,姐妹；姐姐；妹妹,984a8d58-de7e-54cf-96cf-391d0991b6eb,false,2,false
7bff5781-a7f1-5768-a886-4c26aaae910c,9ad6e76c-0d38-5f93-888d-4c0733f9cb03,已婚的,2581a8bc-9c9d-594a-8d91-454f0788f557,true,3,false
9bf6aac7-4798-5474-987e-182dbe22f2d1,9ad6e76c-0d38-5f93-888d-4c0733f9cb03,祖母；外祖母,b9d1927f-8156-53f9-ab7e-a03dd49a3ec8,false,4,false
aac4ccc6-9a8e-57ab-b50d-45c9851d447c,1f407d2a-38c5-51e0-aa90-13ced32b0783,marriage,4c80dff6-1e30-561b-9f6c-6d34609a9b22,false,1,false
04857f2a-c423-5410-8a18-272c7e769188,1f407d2a-38c5-51e0-aa90-13ced32b0783,adult,409986c8-ffcc-53b7-aace-b384482ff18c,true,2,false
076d3d8c-1fba-5b3e-8091-06fdce89b266,1f407d2a-38c5-51e0-aa90-13ced32b0783,kid,0b3f2002-c5a5-52d9-b4ca-c72d24e495a9,false,3,false
7492b1c5-3ba9-5603-8cf0-11017c6cb319,1f407d2a-38c5-51e0-aa90-13ced32b0783,grandfather,4c1c4ca1-9c12-5d99-9a7a-945083c7efaa,false,4,false
48f79aba-7df5-5665-9bd7-cae1461953d3,ddba944d-0f24-53dd-826a-40fd51cb0b4b,祖父；外祖父,4c1c4ca1-9c12-5d99-9a7a-945083c7efaa,false,1,false
0cc40b49-2d08-5f71-a5fc-3a1487a3e1a3,ddba944d-0f24-53dd-826a-40fd51cb0b4b,婚姻,4c80dff6-1e30-561b-9f6c-6d34609a9b22,false,2,false
6a122d45-36f6-5b91-a037-43dafcf7e337,ddba944d-0f24-53dd-826a-40fd51cb0b4b,小孩；孩子,0b3f2002-c5a5-52d9-b4ca-c72d24e495a9,false,3,false
79def9cf-6660-58af-a2a0-bf9fbec605fa,ddba944d-0f24-53dd-826a-40fd51cb0b4b,成年人,409986c8-ffcc-53b7-aace-b384482ff18c,true,4,false
ccd25ddc-c4ca-5395-9613-4eca32d8ae1e,81bba487-4170-51cb-a7ee-30d4ad7eeb28,uncle,0befb6d0-3c67-523f-9830-41b1ba30d733,false,1,false
54c94baa-d245-57a8-9697-ab68db744efc,81bba487-4170-51cb-a7ee-30d4ad7eeb28,age,ec9f082c-42d4-56e9-a7a3-7ad8e038728d,false,2,false
6614d9c3-2233-57f9-a6c6-4680a42d7fa1,81bba487-4170-51cb-a7ee-30d4ad7eeb28,person,e1bcf777-956c-5d38-a71e-250e52b99b59,true,3,false
9e2aa521-b4a3-5315-8d1c-0ff58520621f,81bba487-4170-51cb-a7ee-30d4ad7eeb28,grandfather,4c1c4ca1-9c12-5d99-9a7a-945083c7efaa,false,4,false
30ea6199-c3d9-5e40-b1f0-b5a70bce64ab,55a6810c-37f2-5d4d-93da-79922c5cb718,年龄,ec9f082c-42d4-56e9-a7a3-7ad8e038728d,false,1,false
02256eaf-035d-5e3e-af2b-42b4d8bbdadc,55a6810c-37f2-5d4d-93da-79922c5cb718,祖父；外祖父,4c1c4ca1-9c12-5d99-9a7a-945083c7efaa,false,2,false
405d6318-7ca9-56cb-b85a-03b98d774a5b,55a6810c-37f2-5d4d-93da-79922c5cb718,叔叔；伯伯；舅舅；姨父,0befb6d0-3c67-523f-9830-41b1ba30d733,false,3,false
bbfec11d-f989-537e-b501-46c5c3f920bf,55a6810c-37f2-5d4d-93da-79922c5cb718,人；个人,e1bcf777-956c-5d38-a71e-250e52b99b59,true,4,false
5cda88d0-497a-572d-a0d5-25167ac75c72,8d19e06a-081b-534e-9813-7c4342eaf9d5,aunt,c6e0f7e8-2f18-5d03-b237-ea25fc5107e4,true,1,false
c836342d-ed91-54d2-abe5-9119d1f058a7,8d19e06a-081b-534e-9813-7c4342eaf9d5,friend,3f4c9516-cf61-5007-8264-385a2c38c3ca,false,2,false
930f30b1-bde8-5838-8b13-1182bf6bfa3b,8d19e06a-081b-534e-9813-7c4342eaf9d5,man,6f670f3e-dc90-5273-967f-5e1d0e4fb54a,false,3,false
1a0c0454-0660-5f41-b4e6-4c9aab45bd2d,8d19e06a-081b-534e-9813-7c4342eaf9d5,woman,f9592995-d353-53be-8469-a7ea8dbc5de1,false,4,false
11a6465e-0e20-5b78-b8ed-df26d5cd0701,8b86efb0-5582-540c-84b0-fbc20942466d,朋友,3f4c9516-cf61-5007-8264-385a2c38c3ca,false,1,false
866bee11-c57a-5318-a9d4-ea3e660df8c1,8b86efb0-5582-540c-84b0-fbc20942466d,姑妈；姨妈；伯母；婶母,c6e0f7e8-2f18-5d03-b237-ea25fc5107e4,true,2,false
4619dd86-0a2d-5d85-862b-aba9cf88b0a7,8b86efb0-5582-540c-84b0-fbc20942466d,成年男子,6f670f3e-dc90-5273-967f-5e1d0e4fb54a,false,3,false
56d9863d-8736-5e6a-9be9-b01ad6b96b55,8b86efb0-5582-540c-84b0-fbc20942466d,成年女子,f9592995-d353-53be-8469-a7ea8dbc5de1,false,4,false
1e44ed4f-35d3-5c43-8571-996194cb6882,7397c5ef-f535-56f2-a709-358c4060c5ce,boy,69792b86-17a5-5f99-9911-cf5c1bd0aa3d,true,1,false
6d03317f-76ea-537c-9aab-e99345620c6c,7397c5ef-f535-56f2-a709-358c4060c5ce,person,e1bcf777-956c-5d38-a71e-250e52b99b59,false,2,false
f973a1bd-e827-54d3-98db-efbd4ddd8191,7397c5ef-f535-56f2-a709-358c4060c5ce,uncle,0befb6d0-3c67-523f-9830-41b1ba30d733,false,3,false
8d1f5d5a-b898-50c9-8351-14c8047e88dc,7397c5ef-f535-56f2-a709-358c4060c5ce,daughter,c87a4cda-23e1-5c98-8efe-0ec654a4be4c,false,4,false
5f3bb000-bbae-5620-bde7-4be66ff4f5e7,2f49083a-af22-524d-870a-99582e3fd6a2,叔叔；伯伯；舅舅；姨父,0befb6d0-3c67-523f-9830-41b1ba30d733,false,1,false
